turns,max_tiles,min_tiles,piece_distributions
55,5,1,"{0: 162, 1: 124, -1: 35, 2: 75, -2: 10, 3: 60, 4: 21, 5: 17}"
45,5,-1,"{0: 126, 2: 68, -1: 39, 1: 83, 3: 55, -2: 2, 4: 23, 5: 18}"
70,5,-1,"{0: 205, 1: 105, -1: 98, -2: 7, 2: 83, 3: 84, 4: 46, -3: 1, 5: 10}"
54,5,-1,"{0: 154, -1: 46, 2: 79, 1: 112, 3: 61, -2: 1, 4: 22, 5: 20}"
32,3,-1,"{1: 67, -1: 14, 0: 125, 2: 46, 3: 42, -2: 3}"
69,5,-2,"{0: 162, 1: 139, 2: 107, -1: 57, 3: 83, 4: 44, 5: 36, -2: 2}"
95,5,-1,"{-1: 95, 0: 248, 1: 184, -2: 39, 2: 118, 3: 78, 4: 47, 5: 55}"
75,5,-2,"{0: 251, 1: 156, -1: 68, -2: 24, 2: 94, 3: 64, -3: 1, 4: 24, 5: 2}"
61,5,-2,"{0: 238, 1: 96, -1: 44, 2: 83, -2: 15, 3: 26, 4: 43, 5: 13}"
50,4,-1,"{0: 189, -1: 62, 1: 77, 2: 57, 3: 37, -2: 23, -3: 1, 4: 13}"
79,5,1,"{0: 242, -1: 67, 1: 150, 2: 94, 3: 58, 4: 85, -2: 7, 5: 17}"
106,6,-2,"{0: 281, 2: 131, 1: 182, -1: 125, 3: 75, 4: 61, -2: 39, 5: 53, 6: 16}"
44,5,-1,"{0: 140, 1: 101, 2: 57, -1: 23, 3: 35, 4: 19, 5: 19, -2: 11}"
69,5,-1,"{0: 237, 1: 92, -1: 97, 2: 95, -2: 14, 3: 56, 4: 22, 5: 17}"
85,5,-2,"{0: 198, 1: 179, 2: 107, -1: 78, 3: 102, -2: 53, -3: 9, 4: 34, 5: 14}"
63,5,-2,"{0: 209, 1: 114, 2: 86, -1: 56, 3: 60, 4: 34, -2: 4, 5: 13}"
39,5,-1,"{0: 132, 1: 69, -1: 32, 2: 51, 3: 47, 4: 25, 5: 4}"
106,6,1,"{0: 269, 1: 210, 2: 149, -1: 56, 3: 121, -2: 5, 4: 70, 5: 47, 6: 36}"
44,5,-2,"{1: 89, 0: 116, 2: 76, 3: 58, -1: 20, 4: 22, 5: 22, -2: 2}"
103,6,-1,"{0: 230, 1: 212, 2: 157, 3: 65, -1: 93, 4: 87, -2: 12, 5: 32, 6: 48}"
69,6,-2,"{0: 205, -1: 63, 1: 124, 2: 85, 3: 65, 4: 56, -2: 9, 5: 10, 6: 13}"
